UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0951376E,ENSEA DE CERGY,4070 *,,26-I-1,MCF,Non,61,27,,01/09/2022,24/02/2022,31/03/2022,"Recherche : IA artificielle responsable, Enseignement : informatique",CERGY,
0211237F,UNIVERSITE DE DIJON,4651 *,E000000548,26-I-1,MCF,Non,62,60,,01/09/2022,24/02/2022,31/03/2022,Enseignement de mécanique et matériaux du BUT GIM et de la LP CNDMS,Chalon-sur-Saone,S
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4442 *,6200MCF0804,26-I-1,MCF,Non,62,,,01/09/2022,24/02/2022,31/03/2022,Maître de conférences en sciences des aliments,Plouzane (part de service a Quimper),
0311086M,UNIV. TOULOUSE 3 (IUT),4751 *,221,26-I-1,MCF,Non,62,,,01/09/2022,24/02/2022,31/03/2022,Enseignement en BUT en génie chimique génie des procédés.Recherche au Laboratoire de Génie Chimique au département Science et Technologie des Procédés Intensifiés.,TOULOUSE,
0311381H,INP DE TOULOUSE,4156 *,P000000391,26-I-1,MCF,Non,62,,,01/09/2022,24/02/2022,31/03/2022,Génie des procédés:CVD(Chemical Vapor Deposition)et ALD(Atomic Layer Deposition)pour déposer des matériaux en couche mince ou des nanomatériaux multi-fonctionnels innovants pour les énergies nouvelles,TOULOUSE-INP ENSIACET - Toulouse,
0333357V,IUT DE BORDEAUX,668 *,,26-I-1,MCF,Non,62,64,,01/09/2022,24/02/2022,31/03/2022,Sciences et technologies des aliments (Mise en situation lors de l'audition),Bordeaux,
0440982D,UNIV. NANTES (IUT SAINT NAZAIRE),48 *,1096,26-I-1,MCF,Non,62,,,01/09/2022,24/02/2022,31/03/2022,Génie des procédés,SAINT-NAZAIRE,
0442409E,UNIV. NANTES (EPU),41 *,0509,26-I-1,MCF,Non,62,64,,01/09/2022,24/02/2022,31/03/2022,"Bioprocédés, biochimie, transformation des bioressources, écologie industrielle",Nantes,
0490970N,UNIVERSITE D'ANGERS,4432,PTMCF0666,26-I-1,MCF,Non,62,85,,01/09/2022,23/02/2022,25/03/2022,"Génie des procédés, génie de l¿environnement, chimie analytique et physico-chimie",ANGERS,
0542493S,UNIVERSITE DE LORRAINE,1480 *,62MCF0114,26-I-1,MCF,Non,62,,,01/09/2022,24/02/2022,31/03/2022,Génie des procédés,NANCY,
0542493S,UNIVERSITE DE LORRAINE,1483 *,62MCF0243,26-I-1,MCF,Non,62,,,01/09/2022,24/02/2022,31/03/2022,Génie des procédés biotechnologiques,NANCY,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4183 *,0076,26-I-1,MCF,Non,62,,,01/09/2022,24/02/2022,31/03/2022,Thermique - Energétique,Lorient,
0870669E,UNIVERSITE DE LIMOGES,4413 *,0006,26-I-1,MCF,Non,62,,,01/09/2022,24/02/2022,31/03/2022,Procédés plasmas et lasers - Matériaux,LIMOGES,
0870669E,UNIVERSITE DE LIMOGES,4414 *,0528,26-I-1,MCF,Non,62,32,,01/09/2022,24/02/2022,31/03/2022,Enseignant(e) chercheur(e) en procédés pour l environnement et chimie des eaux spécialisées enprocédés physicochimiques affecté(e) à une école d¿ingénieur.,LIMOGES,
0931238R,UNIVERSITE PARIS 13,4445 *,0123,26-I-1,MCF,Non,62,,,01/09/2022,24/02/2022,31/03/2022,Energétique et thermique,Saint-Denis,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4909 *,CREA,26-I-1,MCF,Non,62,,,01/09/2022,24/02/2022,31/03/2022,"Thermique, Enveloppe des Bâtiments",Campus de Senart,
0134009M,UNIVERSITE AIX-MARSEILLE,1065 *,2569,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,Enseignement de l'électronique en BUT Génie Electrique et Informatique IndustrielleRecherche : Conception d'antennes et de circuits hyperfréquences,MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,1081 *,1009,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,Electronique Optoélectronique et Photovoltaïque,MARSEILLE,
0310152X,INSA DE TOULOUSE,4101 *,0045,26-I-1,MCF,Non,63,61,,01/09/2022,24/02/2022,31/03/2022,Systèmes embarqués intelligents et autonomes.Smart and autonomous embedded systems,TOULOUSE,
0311381H,INP DE TOULOUSE,4154 *,P000000496,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,Conception de systèmes de conversion d'énergie électrique,TOULOUSE INP-ENSEEIHT - Toulouse,
0311384L,UNIVERSITE TOULOUSE 3,4733 *,45884,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,"Énergie électrique et matériaux, systèmes électroniques",Toulouse,
0333232J,INP DE BORDEAUX,4116 *,0149,26-I-1,MCF,Non,63,61,,01/09/2022,24/02/2022,31/03/2022,Electronique,Talence,
0333232J,INP DE BORDEAUX,4117 *,0124,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,Electronique,Talence,S
0333357V,IUT DE BORDEAUX,669 *,,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,"Génie électrique, électronique, photonique et systèmes",Bordeaux,S
0350097R,INSA DE RENNES,4083 *,63MCF0126,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,Apprentissage machine pour le traitement du signal : approches neuronales pour les communications intelligentes,RENNES,
0350936C,UNIVERSITE RENNES 1,4611 *,MCF1060,26-I-1,MCF,Non,63,28,,01/09/2022,24/02/2022,31/03/2022,Enseignement en science des matériaux à des apprentis en 2ème et 3ème année de cycle ingénieur. Recherche en matériaux & dispositifs innovants pour applications en électronique hyperfréquence,RENNES,
0352440M,ECOLE NORMALE SUPERIEURE DE RENNES,45 *,,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,Maître de conférences dans le domaine de la gestion et de la co-optimisation des Réseaux électriques intégrant massivement les énergies renouvelables (réseaux dits Smarts Grids),Bruz,
0370770L,UNIVERSITE DE TOURS (IUT TOURS),4574 *,1513,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,Génie électrique : conversion d¿énergie électrique,TOURS,
0370800U,UNIVERSITE DE TOURS,4571 *,0200,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,"Electronique, électronique de puissance, conversion d¿énergie, micro-technologies.",TOURS,
0381912X,INP DE GRENOBLE,4182 *,0470,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,"Electronique durable, dispositifs hyperfréquence durables",GRENOBLE,
0420957M,UNIV. SAINT-ETIENNE (IUT ST ETIENNE),4383 *,0142,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,ÉLECTRONIQUE ET OPTO-ÉLECTRONIQUE,IUT ST ETIENNE,S
0420957M,UNIV. SAINT-ETIENNE (IUT ST ETIENNE),4384 *,0140,26-I-1,MCF,Non,63,30,,01/09/2022,24/02/2022,31/03/2022,PHOTONIQUE,IUT ST ETIENNE,S
0440982D,UNIV. NANTES (IUT SAINT NAZAIRE),46 *,1336,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,Energie électrique,SAINT-NAZAIRE,
0442409E,UNIV. NANTES (EPU),42 *,2061,26-I-2,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,"Physique : électromagnétisme, optique, thermo-chimie,  mécanique des milieux solides et des milieux déformables",Nantes,
0442409E,UNIV. NANTES (EPU),43 *,1814,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,Électronique de puissance et commande rapprochée,Nantes,
0490769V,UNIV. ANGERS (IUT ANGERS),4433,PTMCF0424,26-I-1,MCF,Non,63,,,01/09/2022,23/02/2022,25/03/2022,"Physique appliquée (métrologie, thermique, mécanique, capteurs, électromagnétisme), électronique analogique et numérique, informatique embarquée",ANGERS,
0597132G,UNIV. POLYTECHNIQUE HAUTS-DE-FRANCE,66 *,,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,"Électronique, capteurs et instrumentation, traitement du signal, physique",Campus du Mont Houy,
0597139P,CENTRALE LILLE INSTITUT,16 *,P1-069-MCF087,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,Génie Électrique : Électronique de puissance pour les réseauxélectriques,VILLENEUVE D'ASCQ,
0597239Y,UNIVERSITE DE LILLE,33 *,,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,Composants innovants pour les nouvelles générations de systèmes de communication haute fréquence sans fil,VILLENEUVE D'ASCQ,
0623957P,UNIVERSITE D'ARTOIS,4383 *,MCF,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,Le candidat sera un expert de la commande des machines électriques et de son impact sur leur fonctionnement et leur vieillissement. De bonnes compétences en expérimentation sont requises,FSA BETHUNE,
0650048Z,ENI DE TARBES,4072 *,0085,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,"Gestion de l'énergie, génie électrique, électronique de puissance, Conversion de l énergie électrique, efficacité énergétique, modélisation et simulations, nouvelles technologies pour l'énergie",TARBES,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4627,1728,26-I-1,MCF,Non,63,,,01/09/2022,21/02/2022,23/03/2022,Electronique du signal et capteurs,Villeurbanne,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4652,2393,26-I-1,MCF,Non,63,,,01/09/2022,21/02/2022,23/03/2022,Développement durable,Villeurbanne,S
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4653,2375,26-I-1,MCF,Non,63,,,01/09/2022,21/02/2022,23/03/2022,Génie électrique - Système de stockage d'énergie,Villeurbanne,S
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4258 *,,26-I-1,MCF,Non,63,61,,01/09/2022,24/02/2022,31/03/2022,ELECTRONIQUE,Paris,
0760170X,UNIV. ROUEN (IUT ROUEN),4580 *,,26-I-1,MCF,Non,63,28,,01/09/2022,24/02/2022,31/03/2022,Instrumentation : Etude structurale et physique des matériaux pour le photovoltaïque,Mont-Saint-Aignan,
0772894C,UNIVERSITE GUSTAVE EIFFEL,55 *,,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,"Caractérisation RF de matériaux, antennes et propagation en milieux  complexes",CHAMPS-SUR-MARNE,
0860856N,UNIVERSITE DE POITIERS,4748 *,,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,"Enseignement : Electronique analogique, systèmes embarqués, physique appliquéeRecherche : Electronique analogique des front-end RF, systèmes de communication",ANGOULEME,
0912408Y,UNIVERSITE PARIS SACLAY,140 *,63MCF1389,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,"Procédés plasma pour les films minces et nanomatériaux,pour les dispositifs et les systèmes",IUT Orsay,
0952259P,CY CERGY PARIS UNIVERSITE,102 *,,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,"Electronique, Instrumentation, CND multimodal",Cergy,
9730429D,UNIVERSITE DE LA GUYANE,139 *,,26-I-1,MCF,Non,63,,,01/09/2022,24/02/2022,31/03/2022,MAÎTRE DE CONFÉRENCES,KOUROU,
0141408E,UNIVERSITE DE CAEN,4556 *,,26-I-1,MCF,Non,64,,,01/09/2022,24/02/2022,31/03/2022,"Le.la candidat.e aura des solides connaissances en biochimie, biologie cellulaire, immunologie.",CAEN,
0310152X,INSA DE TOULOUSE,4105 *,0192,26-I-1,MCF,Non,64,,,01/09/2022,24/02/2022,31/03/2022,Génie biochimiqueBiological engineering,TOULOUSE,
0311384L,UNIVERSITE TOULOUSE 3,4734 *,46599,26-I-1,MCF,Non,64,,,01/09/2022,24/02/2022,31/03/2022,"Enseignements de biochimie structurale, biochimie analytique, biophysique en Licence; RMN en Master",Toulouse,
0342490X,UNIVERSITE DE MONTPELLIER,10 *,,26-I-1,MCF,Non,64,65,,01/09/2022,24/02/2022,31/03/2022,Maître de Conférences en Génétique et Epigénétique à l'Université de Montpellier-Faculté des Sciences-Département d'enseignement Bio-MV (Biologie-Mécanismes du Vivant).,Montpellier,
0350936C,UNIVERSITE RENNES 1,4627 *,MCF997,26-I-1,MCF,Non,64,31,,01/09/2022,24/02/2022,31/03/2022,"Biochimie générale et métabolique, Evaluation des expositions humaines aux contaminants de l'environnement (Exposome chimique), formation et recherche à l'international",RENNES,
0381912X,INP DE GRENOBLE,4181 *,0700,26-I-1,MCF,Non,64,,,01/09/2022,24/02/2022,31/03/2022,Biologie moléculaire et biochimie des protéines,GRENOBLE,
0542493S,UNIVERSITE DE LORRAINE,1497 *,64MCF0281,26-I-1,MCF,Non,64,,,01/09/2022,24/02/2022,31/03/2022,Biochimie alimentaire,NANCY,
0673021V,UNIVERSITE DE STRASBOURG,4786 *,,26-I-1,MCF,Non,64,,,01/09/2022,24/02/2022,31/03/2022,Biochimie,Strasbourg,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4628,0820,26-I-1,MCF,Non,64,,,01/09/2022,21/02/2022,23/03/2022,"Biochimie, assemblages macromoléculaires et interactions",Villeurbanne,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4629,0794,26-I-1,MCF,Non,64,,,01/09/2022,21/02/2022,23/03/2022,"Biochimie, Matrice extracellulaire et régénération tissulaire",Villeurbanne,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,411,1474,26-I-1,MCF,Non,64,,,01/09/2022,01/02/2022,04/03/2022,Enzymologie et Biochimie des protéines,Campus Pierre et Marie Curie,
0755976N,UNIVERSITE DE PARIS,213,1960,26-I-1,MCF,Non,64,65,,01/09/2022,26/01/2022,28/02/2022,"MCU - IJM, équipe « Régulation épigénétique de l¿organisation du génome » dirigée par S. Duharcourt.Enseignements de biologie moléculaire à l¿UFR SDV",75013,S
0801344B,UNIVERSITE D'AMIENS,4592 *,,26-I-1,MCF,Non,64,,,01/09/2022,24/02/2022,31/03/2022,BIOCHIMIE,POLE SCIENTIFIQUE SAINT LEU,
0830766G,UNIVERSITE DE TOULON (VAR),4218 *,,26-I-1,MCF,Non,64,67,,01/09/2022,24/02/2022,31/03/2022,"Biochimie, Biologie moléculaire, Génétique et Biologie Vegetale / Microbiologie environnementale, écologie microbienne, approches de biologie moléculaire et debiochimie",La Garde,
0912408Y,UNIVERSITE PARIS SACLAY,161 *,64-65MCF1729,26-I-1,MCF,Non,64,65,,01/09/2022,24/02/2022,31/03/2022,Bioinformatique intégrative pour l¿étude des réseaux d¿interaction,Faculte des Sciences,
0912408Y,UNIVERSITE PARIS SACLAY,164 *,646566-69MCF645,26-I-1,MCF,Non,64,65,69,01/09/2022,24/02/2022,31/03/2022,"Activité cérébrale, comportement et horloge circadienne",Faculte des Sciences,
0931238R,UNIVERSITE PARIS 13,4462 *,0095,26-I-1,MCF,Non,64,,,01/09/2022,24/02/2022,31/03/2022,Signalisation tumorale et résistance aux traitements : modèles d¿hémopathies lymphoïdes B,Bobigny,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4910 *,1335,26-I-1,MCF,Non,64,67,,01/09/2022,24/02/2022,31/03/2022,Ecologie microbienne des milieux aquatiques anthropisés,Campus de Senart,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4919 *,CREA,26-I-1,MCF,Non,64,,,01/09/2022,24/02/2022,31/03/2022,"génétique, maladies rares et maladies du vieillissement",faculte de sante,
9730429D,UNIVERSITE DE LA GUYANE,138 *,,26-I-1,MCF,Non,64,68,,01/09/2022,24/02/2022,31/03/2022,Biologie-Agroalimentaire,CAYENNE,
9740478B,UNIVERSITE DE LA REUNION,4357,,26-I-1,MCF,Non,64,65,66,01/09/2022,21/02/2022,31/03/2022,Infectiologie tropicale : études des mécanismes d¿interactions moléculaire et cellulaire entre hôtes et agents infectieux,Site de BELLEPIERRE/CYROI,
0134009M,UNIVERSITE AIX-MARSEILLE,1052 *,CREATION 002,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,Maitre de conférences en biologie cellulaire impliqué dans un master Biologie-Santé et un UFR de Médecine avec une recherche en Biologie Vasculaire et Pathologie,MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,1062 *,1230,26-I-1,MCF,Non,65,64,,01/09/2022,24/02/2022,31/03/2022,Enseignement pratique de la biologie et de la culture cellulaires appliquées aux biotechnologies.,MARSEILLE,
0311384L,UNIVERSITE TOULOUSE 3,4735 *,202844,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,Maître de Conférences en Virologie moléculaire et vectorologie,Toulouse,
0333232J,INP DE BORDEAUX,4111 *,0014,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,Biologie cellulaire,Talence,S
0350936C,UNIVERSITE RENNES 1,4625 *,MCF1402,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,"Enseignement de Biologie cellulaire et sur la biologie des cellules souches, la différenciation. Recherche en Biologie du développement par des approches de culture en 3D.",RENNES,
0450855K,UNIVERSITE D'ORLEANS,4510 *,MCF0413,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,Le profil recherché concerné est un.e biologiste avec une expertise avancée en imagerie optique,UFR ST,
0542493S,UNIVERSITE DE LORRAINE,1498 *,65MCF0623,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,Biologie cellulaire de la réponse inflammatoire et immunitaire,NANCY,
0542493S,UNIVERSITE DE LORRAINE,1505 *,65-68MCF0398,26-I-1,MCF,Non,65,68,,01/09/2022,24/02/2022,31/03/2022,"Génie biologique, biologie cellulaire et moléculaire, physiologie",NANCY,
0595964M,UNIVERSITE DU LITTORAL,4307 *,0269,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,"Biologie cellulaire, biochimie métabolique et structurale, microbiologie et biologie moléculaire appliquée à l'agroalimentaire.",EILCO Boulogne sur Mer/Calais,
0595964M,UNIVERSITE DU LITTORAL,4310 *,0204,26-I-1,MCF,Non,65,87,,01/09/2022,24/02/2022,31/03/2022,Coordination des formations en santé et enseignement en licence de  biologie. La recherche portera sur l¿étude de l¿interaction adipocyte-ostéoblaste par le développement de modèles in vitro.,CALAIS ET BOULOGNE SUR MER,
0597239Y,UNIVERSITE DE LILLE,63 *,,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,Biominéralisation osseuse et facteurs adipocytaires,LILLE,
0640251A,UNIVERSITE DE PAU,4245 *,,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,"Enseig:biochimie,biologie cellulaire,biologie moléculaire niveau L.Rech:identifier,décrypter mécanismes moléculaires et cellulaires contrôlés par les « nouveaux aliments » chez la truite arc-en-ciel",ANGLET,
0673021V,UNIVERSITE DE STRASBOURG,4787 *,,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,Biochimie - Biologie cellulaire et moléculaire,Illkirch,
0673021V,UNIVERSITE DE STRASBOURG,4788 *,,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,Génétique,Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4789 *,,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,Biologie cellulaire/Immunologie,Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4790 *,,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,Microbiologie,Strasbourg,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4630,1708,26-I-1,MCF,Non,65,,,01/09/2022,21/02/2022,23/03/2022,Génétique moléculaire des levures,Villeurbanne,S
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4641,1046,26-I-1,MCF,Non,65,66,,01/09/2022,21/02/2022,23/03/2022,Enseignement : Histologie humaineRecherche : Etude des mécanismes moléculaires du diabète de type 2,Villeurbanne,S
0755890V,UNIVERSITE SORBONNE UNIVERSITE,414,1110,26-I-1,MCF,Non,65,,,01/09/2022,01/02/2022,04/03/2022,"Immunologie translationnelle,  Immunophysiopathologie",Campus Pierre et Marie Curie,
0755976N,UNIVERSITE DE PARIS,275,,26-I-1,MCF,Non,65,66,,01/09/2022,26/01/2022,28/02/2022,Maitre de conférence en ingénierie tissulaire oro-faciale,Montrouge,S
0755976N,UNIVERSITE DE PARIS,276,1991,26-I-1,MCF,Non,65,,,01/09/2022,26/01/2022,28/02/2022,Biologie cellulaire,Hopital Lariboisiere,S
0931238R,UNIVERSITE PARIS 13,4461 *,1255,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,Biologie cellulaire,Bobigny,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4901 *,1455,26-I-1,MCF,Non,65,,,01/09/2022,24/02/2022,31/03/2022,Biologie cellulaire et technologie omics appliquées aux pathologies dégénératives.,Campus Centre,
9710585J,UNIVERSITE DES ANTILLES,4432 *,,26-I-1,MCF,Non,65,67,68,01/09/2022,24/02/2022,31/03/2022,Ecologie des systèmes insulaires Caraïbes,CAMPUS DE SCHOELCHER,
0134009M,UNIVERSITE AIX-MARSEILLE,1076 *,CREATION 17 ORE,26-I-1,MCF,Non,66,69,65,01/09/2022,24/02/2022,31/03/2022,Physiologie cellulaire et intégrative,MARSEILLE,
0370800U,UNIVERSITE DE TOURS,4569 *,0332,26-I-1,MCF,Non,66,,,01/09/2022,24/02/2022,31/03/2022,Bioinformatique et Biologie Moléculaire,TOURS,
0597239Y,UNIVERSITE DE LILLE,68 *,,26-I-1,MCF,Non,66,,,01/09/2022,24/02/2022,31/03/2022,Physiopathologie de la nutrition,LOOS,
0673021V,UNIVERSITE DE STRASBOURG,4791 *,,26-I-1,MCF,Non,66,,,01/09/2022,24/02/2022,31/03/2022,Physiologie animale et cellulaire,Schiltigheim,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,415,1127,26-I-1,MCF,Non,66,,,01/09/2022,01/02/2022,04/03/2022,Physiologie végétale,Campus Pierre et Marie Curie,
0761904G,UNIVERSITE DE ROUEN,4595 *,,26-I-1,MCF,Non,66,,,01/09/2022,24/02/2022,31/03/2022,Physiologie et Glycobiologie Végétales,Mont-Saint-Aignan,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4258 *,,26-I-1,MCF,Non,66,,,01/09/2022,24/02/2022,31/03/2022,"Intégration au sein des équipes enseignantes de l¿UFR des Sciences dans le cadre des UE de Licence et Master (cours magistraux, enseignements dirigés et travaux pratiques)...",Versailles/Montigny le Bretonneux,
0801344B,UNIVERSITE D'AMIENS,4599 *,,26-I-1,MCF,Non,66,,,01/09/2022,24/02/2022,31/03/2022,"PHYSIOLOGIE, SCIENCES BIOLOGIQUES, SCIENCES DU NUMERIQUE APPLIQUEES A LA SANTE",POLE SAINT CHARLES,
0912408Y,UNIVERSITE PARIS SACLAY,160 *,66MCF792,26-I-1,MCF,Non,66,,,01/09/2022,24/02/2022,31/03/2022,Voies de signalisation et adaptation des plantes à leur environnement,Faculte des Sciences,
0931238R,UNIVERSITE PARIS 13,4460 *,1113,26-I-1,MCF,Non,66,68,69,01/09/2022,24/02/2022,31/03/2022,"Nutrition, Activité physique et Santé",Bobigny,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4900 *,0588,26-I-1,MCF,Non,66,,,01/09/2022,24/02/2022,31/03/2022,Physiologie des maladies neuromusculaires,Campus Centre Hopital Henri Mondor,
9710585J,UNIVERSITE DES ANTILLES,4437 *,,26-I-1,MCF,Non,66,,,01/09/2022,24/02/2022,31/03/2022,"Titulaire d¿un doctorat en Sciences de la vie, le (la) candidat(e) possèdera des connaissances solides en cytométrie en flux, en biologie moléculaire et en culture cellulaire",CAMPUS DE FOUILLOLE,
0211237F,UNIVERSITE DE DIJON,4625 *,E000000534,26-I-1,MCF,Non,67,,,01/09/2022,24/02/2022,31/03/2022,Ecologie des plantes et des communautés microbiennes en interactions avec les organismes vivants dans le sol,Dijon,
0251215K,UNIVERSITE DE BESANCON,4637 *,0416,26-I-1,MCF,Non,67,,,01/09/2022,24/02/2022,31/03/2022,Écologie des communautés,Besancon,
0311384L,UNIVERSITE TOULOUSE 3,4736 *,46668,26-I-1,MCF,Non,67,,,01/09/2022,24/02/2022,31/03/2022,Géomatique pour l'écologie,Toulouse,
0333298F,UNIVERSITE DE BORDEAUX,652 *,,26-I-1,MCF,Non,67,,,01/09/2022,24/02/2022,31/03/2022,Biologie des organismes et taxinomie végétale,Bordeaux,
0350936C,UNIVERSITE RENNES 1,4598 *,MCF0302,26-I-1,MCF,Non,67,68,,01/09/2022,24/02/2022,31/03/2022,"Enseignement en Ecologie, Ecologie fonctionnelle, Biodiversité microbienne et écologie aquatique. Recherche : Traits fonctionnels microbiens et flux biogéochimiques",RENNES,
0370770L,UNIVERSITE DE TOURS (IUT TOURS),4575 *,0475,26-I-1,MCF,Non,67,,,01/09/2022,24/02/2022,31/03/2022,Biologie des Organismes / Ecologie,TOURS,
0542493S,UNIVERSITE DE LORRAINE,1499 *,67MCF0387,26-I-1,MCF,Non,67,,,01/09/2022,24/02/2022,31/03/2022,"Ecologie, Ecophysiologie",METZ,
0597239Y,UNIVERSITE DE LILLE,30 *,,26-I-1,MCF,Non,67,,,01/09/2022,24/02/2022,31/03/2022,Écologie des communautés faunistiques des sols en contextes perturbés,VILLENEUVE D'ASCQ,
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4268 *,,26-I-1,MCF,Non,67,,,01/09/2022,24/02/2022,31/03/2022,Ecologie Aquatique marine et continentale (Continuum Terre Mer),PERPIGNAN,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4631,0520,26-I-1,MCF,Non,67,,,01/09/2022,21/02/2022,23/03/2022,Anthropisation et interactions multipartites moustique-pathogène-microbiote,Villeurbanne,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4632,0526,26-I-1,MCF,Non,67,,,01/09/2022,21/02/2022,23/03/2022,Modélisation intégrative de la dynamique de la biodiversité,Villeurbanne,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4633,0845,26-I-1,MCF,Non,67,,,01/09/2022,21/02/2022,23/03/2022,Evaluation et suivi de la biodiversité,Villeurbanne,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4262 *,,26-I-1,MCF,Non,67,26,85,01/09/2022,24/02/2022,31/03/2022,SANTE AU TRAVAIL,Paris,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,416,1718,26-I-1,MCF,Non,67,,,01/09/2022,01/02/2022,04/03/2022,Ecologie marine,Roscoff,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,417,1939,26-I-1,MCF,Non,67,68,,01/09/2022,01/02/2022,04/03/2022,Ecotoxicologie marine,Banyuls/Mer,
0912408Y,UNIVERSITE PARIS SACLAY,162 *,67MCF679,26-I-1,MCF,Non,67,,,01/09/2022,24/02/2022,31/03/2022,Ecologie microbienne,Faculte des Sciences,
9740478B,UNIVERSITE DE LA REUNION,4352,,26-I-1,MCF,Non,67,,,01/09/2022,21/02/2022,31/03/2022,Cycles biogéochimiques en milieu marin récifal et côtier,Site du Moufia,
0333298F,UNIVERSITE DE BORDEAUX,644 *,644,26-I-1,MCF,Non,68,62,,01/09/2022,24/02/2022,31/03/2022,Génie des procédés,Villenave d'Ornon,
0333298F,UNIVERSITE DE BORDEAUX,653 *,,26-I-1,MCF,Non,68,69,,01/09/2022,24/02/2022,31/03/2022,Biologie et Physiologie Animale,Bordeaux,S
