UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0931827F,UNIVERSITE PARIS 8,4530 *,U1900PR0807,46-1,PR,Non,19,,,01/10/2021,25/02/2021,30/03/2021,"Genre, care, migrations et mobilisations",SAINT-DENIS,
0931827F,UNIVERSITE PARIS 8,4570 *,U1900PR0115,46-1,PR,Non,19,,,01/09/2021,25/02/2021,30/03/2021,Sociologie du travail,SAINT-DENIS,
0952259P,CY CERGY PARIS UNIVERSITE,64,,46-3,PR,Non,19,,,01/09/2021,25/02/2021,30/03/2021,Sociologie politique de l¿action publique ¿ Analyse des politiques territoriales,CERGY,
0062205P,UNIVERSITE COTE D'AZUR,64 *,20 PR 712,46-1,PR,Non,20,,,01/09/2021,25/02/2021,30/03/2021,"ANTHROPOLOGIE	URBAINE :	TRANSITIONS,	ENVIRONNEMENT,	SANTE",Nice,
0333298F,UNIVERSITE DE BORDEAUX,527 *,,46-3,PR,Non,20,,,01/09/2021,25/02/2021,30/03/2021,Anthropologie sociale et culturelle : anthropologie de la santé et desmigrations,Bordeaux Victoire,S
0333298F,UNIVERSITE DE BORDEAUX,532 *,03-21,46-1,PR,Non,20,,,01/09/2021,25/02/2021,30/03/2021,Anthropologie Biologique,Talence - Bordeaux,S
0597065J,UNIVERSITE DE LILLE,214 *,,46-1,PR,Non,20,19,,01/09/2021,25/02/2021,30/03/2021,Anthropologie,VILLENEUVE D'ASCQ,
0673021V,UNIVERSITE DE STRASBOURG,4734 *,,46-1,PR,Non,20,21,,01/09/2021,25/02/2021,30/03/2021,Préhistoire de l'Europe,Strasbourg,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4615 *,1615,46-1,PR,Non,20,21,,01/09/2021,25/02/2021,30/03/2021,Protohistoire européenne: âges du Bronze et du Fer en Europe occidentale depuis 2200 avant notre ère jusqu¿à la conquête romaine,Centre Michelet,
0931827F,UNIVERSITE PARIS 8,4527 *,U2000PR0113,46-1,PR,Non,20,,,01/09/2021,25/02/2021,30/03/2021,Anthropologie de l'environnement et des mobilités : terrains mondialisés,SAINT-DENIS,
0134009M,UNIVERSITE AIX-MARSEILLE,970 *,1638,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire culturelle médiévale de l'Occident XIIe- XVe s,AIX EN PROVENCE,
0311383K,UNIVERSITE TOULOUSE 2,4590,,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,"Histoire médiévale des mondes méditerranéens (prioritairement péninsule ibérique), XIIe-XVe siècles",TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4591,,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,"Histoire de l' Art, Architecture et sculpture des mondes méditerranéens, Xe - XIIe siècles",TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4592,,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Archéologie médiévale et moderne des mondes ruraux (France méridionale),TOULOUSE,
0331766R,UNIVERSITE BORDEAUX MONTAIGNE,4316 *,,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire grecque,PESSAC,
0370800U,UNIVERSITE DE TOURS,4514 *,0545,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire de l¿Occident médiéval,TOURS,
0450855K,UNIVERSITE D'ORLEANS,4472 *,PR0011,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,HISTOIRE CULTURELLE ET POLITIQUE DE LA FIN DU MOYEN AGE,UFR LLSH - ORLEANS,
0490970N,UNIVERSITE D'ANGERS,4372 *,PTPR1225,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Occident médiéval Xe XVe siècles,ANGERS,
0542493S,UNIVERSITE DE LORRAINE,1380 *,21PR0306,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Archéologie et Histoire de l'art antiques du bassin méditerranéen,NANCY,
0597065J,UNIVERSITE DE LILLE,195 *,,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Archéologie romaine / gallo-romaine,VILLENEUVE D'ASCQ,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4478 *,,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,"Histoire de l'Art et Archéologie de la Licence 1 au Master. Cours d'initiation et d¿approfondissement en architecture, économie, productions artistiques du Proche-Orient ancien.","Campus Begres du Rhone, LYON 7EME",
0755890V,UNIVERSITE SORBONNE UNIVERSITE,320,33,46-1,PR,Non,21,,,01/09/2021,29/01/2021,05/03/2021,Histoire de l'Italie du XIIIème au XVème siècle,"1, rue Victor cousin",S
0761904G,UNIVERSITE DE ROUEN,4534 *,,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Enseignement et recherche : Histoire du Moyen Âge occidental,MONT SAINT AIGNAN,
0870669E,UNIVERSITE DE LIMOGES,4388 *,003,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire ancienne.,LIMOGES,
0931827F,UNIVERSITE PARIS 8,4542 *,U2100,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire grecque,SAINT-DENIS,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4850 *,1197,46-1,PR,Non,21,,,01/09/2021,25/02/2021,30/03/2021,Histoire ancienne ¿ monde grec,CRETEIL CAMPUS CENTRE,
0141408E,UNIVERSITE DE CAEN,4501 *,,46-1,PR,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Poste PR Histoire politique contemporaine Le(a) candidat(e) devra dispenser des cours d¿histoire contemporaine de tous niveaux et encadrer la filière sciences politiques du département d¿histoire,CAEN,
0211237F,UNIVERSITE DE DIJON,4535 *,E000001115,46-1,PR,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Histoire moderne (XVIe-XVIIIe siècle),DIJON,
0350937D,UNIVERSITE RENNES 2,4393 *,0150,46-1,PR,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Histoire des sociétés européennes des années 1920 au début du XXIème siècle,Rennes et Saint-Brieuc,
0383546Y,UNIVERSITE GRENOBLE ALPES,53 *,37846,46-1,PR,Non,22,,,01/10/2021,25/02/2021,30/03/2021,Histoire sociale XIXe XXIe siècles,Grenoble,S
0440984F,UNIVERSITE DE NANTES,4648 *,PR0102,46-1,PR,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Histoire contemporaine,NANTES,
0542493S,UNIVERSITE DE LORRAINE,1360 *,22/18PR0552,46-1,PR,Non,22,18,,01/09/2021,25/02/2021,30/03/2021,"Musicologie : histoire de la musique, analyse, esthétique, édition critique.",METZ,
0597065J,UNIVERSITE DE LILLE,192 *,,46-1,PR,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Professeur d'histoire de l'art moderne,VILLENEUVE D'ASCQ,
0623957P,UNIVERSITE D'ARTOIS,4363 *,22PR0408,46-1,PR,Non,22,,,01/09/2021,25/02/2021,30/03/2021,"Histoire moderne ; XVIe siècle - mi- XVIIe siècle ; histoire religieuse et politique, France et Europe du Nord-Ouest",UFR HISTOIRE GEOGRAPHIE PATRIMOINES,S
0692459Y,E.N.S.S.I.B DE LYON,4016 *,,46-1,PR,Non,22,,,01/09/2021,25/02/2021,30/03/2021,"Histoire contemporaine-politiques culturels et patrimoine, 19e-21e siècles.Professeur.e des universités en histoire. Enseignement et projets de recherche du Centre Gabriel Naudé",Villeurbanne,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4632 *,1572,46-1,PR,Non,22,,,01/09/2021,25/02/2021,30/03/2021,"Histoire culturelle et sociale du XIXe siècle, France",Tous les sites de l'universite,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4634 *,20128,46-1,PR,Non,22,,,01/09/2021,25/02/2021,30/03/2021,"Histoire du XIXe siècle, Europe occidentale",Tous les sites de l'universite,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4635 *,14250,46-1,PR,Non,22,71,,01/09/2021,25/02/2021,30/03/2021,"Histoire des représentations (XIXe-XXIe siècles), histoire par l'image, histoire et audiovisuel",Tous les sites de l'universite,
0753431X,I.E.P DE PARIS,4116,,46-1,PR,Non,22,,,01/09/2021,17/12/2020,04/03/2021,"Sciences Po ouvre un poste d¿histoire sociale et politique, centré sur l¿Europe des 20e - 21e siècles.",Paris,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,321,437,46-1,PR,Non,22,,,01/09/2021,29/01/2021,05/03/2021,Histoire du seizième siècle,"1, rue Victor cousin",S
0761904G,UNIVERSITE DE ROUEN,4535 *,,46-1,PR,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Enseignement : Histoire contemporaineRecherche : Histoire sociale et économique - seconde moitié du vingtième siècle,MONT SAINT AIGNAN,
0762762P,UNIVERSITE DU HAVRE,4174 *,,46-1,PR,Non,22,,,01/09/2021,25/02/2021,30/03/2021,"Enseignement:histoire généraliste(licence et master).Encadrement de la recherche(master et doctorat).Recherche:Histoire contemporaine du XIXe siècle (histoire politique, économique et sociale)",UNIVERSITE LE HAVRE NORMANDIE,S
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4244 *,,46-1,PR,Non,22,,,01/09/2021,25/02/2021,30/03/2021,Histoire culturelle et sociale du XIXe siècle,GUYANCOURT,
9740478B,UNIVERSITE DE LA REUNION,4318,,46-1,PR,Non,22,,,01/09/2021,26/02/2021,30/03/2021,Histoire Moderne : océan Indien : sociétés ¿ cultures - pouvoirs,SITE DU MOUFIA,
0251215K,UNIVERSITE DE BESANCON,4579 *,1387,46-1,PR,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Géographie  environnementaleAnalyse du paysageAnalyse spatiale,Besancon,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4406 *,2300PR0047,46-1,PR,Non,23,24,,01/09/2021,25/02/2021,30/03/2021,Professeur de Géographie et d¿aménagement : dynamiques touristiques,BREST et QUIMPER,
0350937D,UNIVERSITE RENNES 2,4394 *,0437,46-1,PR,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Géographie de l'environnement - Télédétection - Géomatique,Rennes,S
0421095M,UNIVERSITE DE SAINT-ETIENNE,4328 *,0459,46-1,PR,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Géographie humaine et sociale.,ST ETIENNE,
0490970N,UNIVERSITE D'ANGERS,4373 *,PTPR0422,46-1,PR,Non,23,,,01/09/2021,25/02/2021,30/03/2021,"Géographie sociale, dynamiques socio-territoriales et vulnérabilités",ANGERS,
0490970N,UNIVERSITE D'ANGERS,4374 *,PTPR0404,46-1,PR,Non,23,,,01/09/2021,25/02/2021,30/03/2021,"Géographie du tourisme, de la culture et des loisirs",ANGERS,
0542493S,UNIVERSITE DE LORRAINE,1382 *,23PR0021,46-1,PR,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Géographie et environnement,NANCY,S
0691775E,UNIVERSITE LYON 2 (LUMIERE),4479 *,,46-1,PR,Non,23,,,01/09/2021,25/02/2021,30/03/2021,La personne recrutée a un profil prioritairement de géographe de l'urbain et a une spécialité avérée sur une ou des régions des Suds.,"Campus Porte des Alpes, Bron",
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4606 *,1567,46-1,PR,Non,23,,,01/09/2021,25/02/2021,30/03/2021,"Géographie des milieux, processus et gestion","Centre Saint-Jacques, Campus Condorcet",S
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4609 *,4286,46-1,PR,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Géographie du développement,"Centre Saint-Jacques, Campus Condorcet",S
0753455Y,ECOLE NORMALE SUPERIEURE DE PARIS,4231 *,,46-1,PR,Non,23,,,01/09/2021,25/02/2021,30/03/2021,Poste intitulé « Inégalités territoriales : approches de géographie politique et sociale » qui sera rattaché au Centre Maurice Halbwachs pour ses activités de recherche,Paris,
0753488J,INALCO PARIS,4168,447,46-1,PR,Non,23,15,,01/09/2021,16/02/2021,18/03/2021,Géographie du Maghreb et du Moyen-Orient,Paris,
9740478B,UNIVERSITE DE LA REUNION,4319,,46-1,PR,Non,23,,,01/09/2021,26/02/2021,30/03/2021,"Géographie régionale, transport et dynamiques socio-spatiales dans l¿océan Indien",SITE DU MOUFIA,
9840349G,UNIVERSITE DE POLYNESIE FRANCAISE,4211 *,PR11,46-1,PR,Non,23,24,,23/08/2021,25/02/2021,30/03/2021,voir fiche de poste,Punaauia,
0597065J,UNIVERSITE DE LILLE,222 *,,46-1,PR,Non,24,,,01/09/2021,25/02/2021,30/03/2021,"Aménagement de l'espace, urbanisme",VILLENEUVE D'ASCQ,
0900424X,BELFORT-MONTBEL (UNIV TECHNO),4077 *,,46-1,PR,Non,24,5,,01/09/2021,25/02/2021,30/03/2021,Economie territoriale et recherche technologique,Sevenans,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4830 *,1334,46-1,PR,Non,24,,,01/09/2021,25/02/2021,30/03/2021,"Aménagement, urbanisme et politiques publiques",Cite Descartes,S
0062205P,UNIVERSITE COTE D'AZUR,65 *,25 PR 735,46-1,PR,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,"Probabilités, Analyse",Nice,
0134009M,UNIVERSITE AIX-MARSEILLE,983 *,0925,51,PR,Non,25,,,01/09/2021,25/02/2021,30/03/2021,"Systèmes dynamiques,théorie ergodique",MARSEILLE,S
0134009M,UNIVERSITE AIX-MARSEILLE,985 *,4788,51,PR,Non,25,,,01/09/2021,25/02/2021,30/03/2021,Topologie différentielle et géométrique,MARSEILLE,S
0141408E,UNIVERSITE DE CAEN,4509 *,,46-1,PR,Non,25,,,01/09/2021,25/02/2021,30/03/2021,Mathématiques fondamentales.La personne recrutée sera susceptible d'intervenir dans tous les enseignements de Mathématiques des différentes filières de l'UFR et dans les autres composantes.,CAEN,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4408 *,2500PR0449,51,PR,Non,25,,,01/09/2021,25/02/2021,30/03/2021,Géométrie des variétés complexes hyperboliques,BREST,S
0333298F,UNIVERSITE DE BORDEAUX,537 *,08-21,46-4,PR,Non,25,,,01/09/2021,25/02/2021,30/03/2021,Analyse,Talence,S
0333298F,UNIVERSITE DE BORDEAUX,541 *,STIUT03-21,46-1,PR,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,Mathématiques,Talence - Gradignan,S
0450855K,UNIVERSITE D'ORLEANS,4473 *,PR0588,46-1,PR,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,ANALYSE ET GEOMETRIE,UFR ST - ORLEANS,
0511296G,UNIVERSITE DE REIMS,4464 *,,46-1,PR,Non,25,,,01/09/2021,25/02/2021,30/03/2021,Enseignements en licence et master dans les filières de mathématiques dépendant du département MMI.Théorie des représentations.,REIMS,
0542493S,UNIVERSITE DE LORRAINE,1374 *,25PR0583,46-1,PR,Non,25,,,01/09/2021,25/02/2021,30/03/2021,Analyse,METZ,S
0542493S,UNIVERSITE DE LORRAINE,1375 *,25PR1277,46-1,PR,Non,25,,,01/09/2021,25/02/2021,30/03/2021,Géométrie,NANCY,S
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4228 *,PR0270,46-1,PR,Non,25,,,01/09/2021,25/02/2021,30/03/2021,Géométrie,15 parvis Rene Descartes,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,268,25PR2394,46-1,PR,Non,25,,,01/09/2021,29/01/2021,05/03/2021,Mathématiques fondamentales et interactions,Campus Pierre et Marie Curie,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,269,25PR0925,46-1,PR,Non,25,,,01/09/2021,29/01/2021,05/03/2021,Mathématiques fondamentales et interactions,Campus Pierre et Marie Curie,
0755976N,UNIVERSITE DE PARIS,96,206,46-1,PR,Non,25,,,01/09/2021,22/01/2021,26/02/2021,Mathématiques fondamentales,Paris Rive Gauche (PRG),
0755976N,UNIVERSITE DE PARIS,97,207,46-1,PR,Non,25,,,01/09/2021,22/01/2021,26/02/2021,Mathématiques fondamentales,Paris Rive Gauche (PRG),
0912408Y,UNIVERSITE PARIS SACLAY,75 *,25-26PR769,46-1,PR,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,Mathématiques et applications,ORSAY,
0912408Y,UNIVERSITE PARIS SACLAY,76 *,25-26PR1419,46-1,PR,Non,25,26,,01/09/2021,25/02/2021,30/03/2021,Mathématiques et mathématiques appliquées,ORSAY,
0062205P,UNIVERSITE COTE D'AZUR,66 *,26 PR 734,46-1,PR,Non,26,25,,01/09/2021,25/02/2021,30/03/2021,"Mathématiques appliquées et mathématiques :  EDP, Modélisation, Analyse   numérique",Nice,
0133774G,ECOLE CENTRALE DE MARSEILLE,4030 *,010,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Le/la professeur-e  dirigera des activités d'enseignement et de recherche dans le domaine des probabilités et statistiques.,Marseille,
0333296D,ESPE ACADEMIE BORDEAUX,558 *,,46-3,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,MATHEMATIQUES APPLIQUEES ET APPLICATIONS DES MATHEMATIQUES,INSPE academie Bordeaux - site PAU,S
0333298F,UNIVERSITE DE BORDEAUX,536 *,07-21,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Calcul scientifique,Talence,
0370800U,UNIVERSITE DE TOURS,4518 *,0666,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"Mathématiques appliquées aux sciences du vivant, analyse des données, traitement d¿image",TOURS,
0383546Y,UNIVERSITE GRENOBLE ALPES,58 *,36832,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Calcul scientifique Hautes Performances pour les EDP,Grenoble,
0511296G,UNIVERSITE DE REIMS,4478 *,,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"Enseignements : didactique des mathématiques, savoirs fondamentaux.Recherche: Didactique des mathématiques et usages des technologies numériques.",CHALONS EN CHAMPAGNE,
0542493S,UNIVERSITE DE LORRAINE,1368 *,26PR0190,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Équations aux Dérivées Partielles et Applications,NANCY,S
0542493S,UNIVERSITE DE LORRAINE,1376 *,26PR0266,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Probabilités-statistique,METZ,
0597065J,UNIVERSITE DE LILLE,232 *,,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Probabilités-Statistique,VILLENEUVE D'ASCQ,
0673021V,UNIVERSITE DE STRASBOURG,4735 *,,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,Mathématiques,Strasbourg,
0681166Y,UNIVERSITE DE MULHOUSE,4251 *,26 PR 0469,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"Le profil recherché a pour objectif de renforcer l¿équipe d¿analyse du département de Mathématiques de IRIMAS dans les thématiques : EDP, Probabilité, simulation en grande .......",FACULTE DES SCIENCES ET TECHNIQUES,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,273,26PR2009,46-1,PR,Non,26,,,01/09/2021,29/01/2021,05/03/2021,"Analyse des équations aux dérivées partielles, Calcul des Variations, Contrôle",Campus Pierre et Marie Curie,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,275,26PR2227,46-4,PR,Non,26,,,01/09/2021,29/01/2021,05/03/2021,"Statistiques, biologie",Campus Pierre et Marie Curie,
0755976N,UNIVERSITE DE PARIS,95,203,46-1,PR,Non,26,,,01/09/2021,22/01/2021,26/02/2021,Probabilités,Paris Rive Gauche (PRG),
0761904G,UNIVERSITE DE ROUEN,4520 *,,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"Enseignement : Mathématiques, didactique des mathématiquesRecherche : Didactique des mathématiques ; enseignement secondaire, enseignement supérieur, pratiques des enseignants du supérieur",MONT SAINT AIGNAN,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4245 *,,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,"Analyse, EDP, Calcul scientifique",VERSAILLES,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4226 *,,46-1,PR,Non,26,,,01/09/2021,25/02/2021,30/03/2021,PR en MathématiquesVoir fiche de poste,EVRY,
0062205P,UNIVERSITE COTE D'AZUR,67 *,27 PR 748,46-3,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Traitement des données, web, génie logiciel, apprentissage",Nice,
0134009M,UNIVERSITE AIX-MARSEILLE,981 *,3044,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Science de données, Intelligence Artificielle Apprentissage automatique et Applications",MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,984 *,2965,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Informatique, recherche en algorithmique, structures discrètes, logique, méthodes formelles, modèles de calcul, complexité, géométrie ou intelligence artificielle.",MARSEILLE,
0211237F,UNIVERSITE DE DIJON,4537 *,E000000615,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Bases de données, polystore et architectures haute performance pour la gestion et l'analyse des données massives",DIJON,
0211237F,UNIVERSITE DE DIJON,4538 *,E000000594,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Modélisation géométrique,DIJON,
0251215K,UNIVERSITE DE BESANCON,4564 *,0927,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Big data, Intelligence artificielle et applications",BELFORT MONTBELIARD,
0311383K,UNIVERSITE TOULOUSE 2,4593,,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Informatique appliquée aux Sciences Humaines et Sociales,TOULOUSE,
0333298F,UNIVERSITE DE BORDEAUX,529 *,,46-3,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Informatique de santé,Site Carreire - Bordeaux,S
0333298F,UNIVERSITE DE BORDEAUX,539 *,STIUT01-21,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Informatique (1),Talence - Gradignan,S
0333298F,UNIVERSITE DE BORDEAUX,540 *,STIUT02-21,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Informatique (2),Talence - Gradignan,S
0350936C,UNIVERSITE RENNES 1,4545 *,PR1471,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Le/La candidat(e)devra attester d'une recherche de niveau international dans le domaine de la sécurité du logiciel.Enseignement:une implication forte sera demandée au ou à la recruté(e)sur la licence,RENNES,
0381912X,INP DE GRENOBLE,4141,,46-1,PR,Non,27,,,01/09/2021,26/02/2021,30/03/2021,"Informatique quantique, modèles de calcul du futur",GRENOBLE,
0381912X,INP DE GRENOBLE,4144,,46-1,PR,Non,27,,,01/09/2021,26/02/2021,30/03/2021,"Systèmes informatiques, sûreté, sécurité",VALENCE,
0383546Y,UNIVERSITE GRENOBLE ALPES,59 *,,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Intelligence artificielle et société,Grenoble,
0440984F,UNIVERSITE DE NANTES,4641 *,PR0140,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Informatique,NANTES,
0511296G,UNIVERSITE DE REIMS,4465 *,,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Enseignement: Informatique en Licence et Master.Recherche: Modèles de programmation pour architectures hybrides; IA, HPDA et applications au HPC.",REIMS,
0530951W,UNIV. LE MANS (IUT LAVAL),4294 *,LAV27PR-1,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Informatique, enseignement dans les domaines de l'Analyse et la Modélisation de Données, recherche dans les Environnements Informatiques pour l'Apprentissage Humain et les learning analytics.",Laval,
0542493S,UNIVERSITE DE LORRAINE,1367 *,27PR0808,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Informatique,NANCY,
0542493S,UNIVERSITE DE LORRAINE,1377 *,27PR0642,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Optimisation, Apprentissage, Algorithmes",METZ,S
0595964M,UNIVERSITE DU LITTORAL,4300 *,,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Travaux fondamentaux en IA sur des problématiques en optimisation (stochastique, boîte noire, etc.) et/ou en apprentissage automatique (par renforcement, supervisé, etc.).",Calais et Longuenesse,
0597065J,UNIVERSITE DE LILLE,218 *,,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Intelligence Artificielle/Logistique en Santé,LOOS,
0631021T,IUT CLERMONT-FERRAND,270 *,PR1025,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Le (la) candidat(e) s'inscrira dans : la programmation informatique (C++, Python, Java), le Web (POO, UML), l'IA, la RA/RV, l'analyse d'images médicales, la segmentation et le machine learning.",Le Puy en Velay,
0631021T,IUT CLERMONT-FERRAND,272 *,PR1100,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Recherche : Réseaux de capteurs sans filEnseignement : de réseaux, réseaux sans fil, administration et sécurité des réseaux",Aubiere,
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4245 *,,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Calcul Haute Performance, Arithmétique des ordinateurs, Architecture des ordinateurs.",PERPIGNAN,
0673021V,UNIVERSITE DE STRASBOURG,4736 *,,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Informatique,Strasbourg,
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4307 *,292,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"E : IA, Apprentissage, Systèmes embarqués, Analyse de données.R : IA, Apprentissage Automatique.",ANNECY,S
0755890V,UNIVERSITE SORBONNE UNIVERSITE,281,27PR1384,46-3,PR,Non,27,,,01/09/2021,29/01/2021,05/03/2021,Informatique,Campus Pierre et Marie Curie,
0755976N,UNIVERSITE DE PARIS,108,236,46-1,PR,Non,27,,,01/09/2021,22/01/2021,26/02/2021,Informatique fondamentale,Paris Rive Gauche (PRG),
0801344B,UNIVERSITE D'AMIENS,4550 *,,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"SYSTEMES DISTRIBUES,  RESEAUX DYNAMIQUES , ALGORITHMIQUE DU TEXTE APPLIQUEE A L'ANALYSE MUSICALE",POLE UNIVERSITAIRE SAINT LEU,
0840685N,UNIVERSITE D'AVIGNON,4181 *,,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Enseignement en informatique pour étudiants informaticiens ; Recherche en optimisation et intelligence artificielle,Avignon,
0912408Y,UNIVERSITE PARIS SACLAY,84 *,27PR1368,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Informatique,ORSAY,
0912408Y,UNIVERSITE PARIS SACLAY,85 *,27PR1014,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Informatique,ORSAY,
0931238R,UNIVERSITE PARIS 13,4391 *,0818,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Informatique,Villetaneuse,
0931827F,UNIVERSITE PARIS 8,4552 *,U2700PR0704,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,"Intelligence artificielle, jeux et décision",SAINT-DENIS,
0931827F,UNIVERSITE PARIS 8,4554 *,U2700PR8005,46-1,PR,Non,27,,,01/09/2021,25/02/2021,30/03/2021,Traitement intelligent des données,SAINT-DENIS,
