UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0755890V,UNIVERSITE SORBONNE UNIVERSITE,562 *,1657,26-I-1,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,Mécanique des solides : matériaux et structures,Campus Pierre et Marie Curie,
0761904G,UNIVERSITE DE ROUEN,4737 *,,26-I-1,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,Maitre de Conférence en étude expérimentale des écoulements complexes non-réactifs,Madrillet,
0762762P,UNIVERSITE DU HAVRE,4219 *,,26-I-1,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,"Une solide culture scientifique et techno. en Génie Civil est attendue, avec des compétences en physique des constructions(matériaux, transferts, impacts) pour l¿adaptation au changement climatique",UNIVERSITE LE HAVRE NORMANDIE,S
0772894C,UNIVERSITE GUSTAVE EIFFEL,113 *,,26-I-1,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,Modélisation et simulation en mécanique des matériaux et structures et/ou en dynamique et vibrations des systèmes complexes,CHAMPS-SUR-MARNE,
0801265R,UNIV. AMIENS (IUT AMIENS),4709 *,,26-I-1,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,"GENIE CIVIL, ORGANISATION DE CHANTIER DE BTP",AMIENS avenue des facultes,
0830766G,UNIVERSITE DE TOULON (VAR),4264 *,,26-I-1,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,"Génie mécanique, Fabrication additive, Optimisation de drones sous-marins",La Garde,
0860856N,UNIVERSITE DE POITIERS,4836 *,,26-I-1,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,"Enseignements relatifs aux mathematiques, aux systemes d information, a la gestion des bases de donnees et la programmation. Taches administratives et participation a la vie du departement.",Angouleme,
0860856N,UNIVERSITE DE POITIERS,4862 *,,26-I-1,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,"Enseignements dans les domaines de la conception mecanique, modelisation de structures, realite virtuelle. Recherche en modelisation dynamique multicorps, mecatronique.",Poitiers,
0860856N,UNIVERSITE DE POITIERS,4863 *,,26-I-1,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,"Enseignements : physique appliquee a la prevention des risques professionnels. Recherche en robotique, developpement de systemes robotiques maitre/esclave et de dispositifs collaboratifs.",Niort,
0870669E,UNIVERSITE DE LIMOGES,4486 *,,26-I-1,MCF,Non,60,,,01/10/2024,22/02/2024,29/03/2024,"Conception et simulation multiphysique numérique, robotique et usinage complexe multiaxes. Digitalisation des procédés céramiques.",LIMOGES,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4890 *,,26-I-1,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,Mécanique numérique,Ville d'Avray,
0930603A,INST. SUP. MECANIQUE PARIS,4100,,26-I-1,MCF,Non,60,,,01/09/2024,23/02/2024,24/03/2024,Maître de conférences en surveillance de la santé des structures,Saint-Ouen,
0930603A,INST. SUP. MECANIQUE PARIS,4102,,26-I-1,MCF,Non,60,,,01/09/2024,23/02/2024,24/03/2024,Maître de conférences : Dialogue essais-modélisation en tribologie,Saint-Ouen,
0931238R,UNIVERSITE PARIS 13,4598 *,0129,26-I-1,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,"Mécanique des matériaux, Mécanique experimentale",Saint Denis,
0931238R,UNIVERSITE PARIS 13,4599 *,0759,26-I-1,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,"Mécanique des matériaux et des structures, modélisation mécanique, calcul numérique",Villetaneuse,
0952259P,CY CERGY PARIS UNIVERSITE,230 *,,26-I-2,MCF,Non,60,,,01/09/2024,22/02/2024,29/03/2024,Génie civil,Site de Neuville sur Oise,
9730429D,UNIVERSITE DE LA GUYANE,180 *,000017,26-I-1,MCF,Non,60,62,,02/09/2024,22/02/2024,29/03/2024,"La personne recrutée doit avoir une solide culture générale dans le domaine du Génie civil, dans l¿énergétique du bâtiment et dans la gestion de projet numérique (BIM).",Cayenne,
0020087J,INST.SUP.DES SCIENCES ET TECN.,4706 *,,26-I-1,MCF,Non,61,60,,01/09/2024,22/02/2024,29/03/2024,"GENIE INDUSTRIEL, LOGISTIQUE",POLE UNIVERSITAIRE DE SAINT QUENTIN,
0062205P,UNIVERSITE COTE D'AZUR,236 *,61MCF1425,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"Apprentissage machine, théorie et applications pour les Sciences de la Terre et de l'Univers",NICE,
0062205P,UNIVERSITE COTE D'AZUR,237 *,61MCF8014,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Cybersécurité pour l'IoT et l'IA distribuée,NICE,
0141408E,UNIVERSITE DE CAEN,4644 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"MCF 61 en Ecole d'Ingénieur, recherche en Automatique : contrôle-commande/observation et/ou identification.",CAEN,
0141408E,UNIVERSITE DE CAEN,4653 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"MCF 61 en BUT Mesures physiques (MP), recherche en Automatique : contrôle-commande/observation et/ou identification.",CAEN,
0250082D,ENS MECANIQUE & MICROTECH. BESANCON,4089 *,6,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Cf fiche de poste,BESANCON,S
0250082D,ENS MECANIQUE & MICROTECH. BESANCON,4090 *,7,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Cf fiche de poste,BESANCON,S
0310152X,INSA DE TOULOUSE,4126 *,0086,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Automatique / Systems and control theory,TOULOUSE,
0311384L,UNIVERSITE TOULOUSE 3,4890 *,45896,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Conception et analyse de systèmes temps réel,Toulouse,
0311384L,UNIVERSITE TOULOUSE 3,4903 *,204322,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"Automatique continue et discrète,Commande, optimisation et apprentissage des systèmes dynamiques",Toulouse,
0333232J,INP DE BORDEAUX,4142 *,0149,26-I-1,MCF,Non,61,63,,01/09/2024,22/02/2024,29/03/2024,Electronique et Informatique Embarquée,Talence,
0342490X,UNIVERSITE DE MONTPELLIER,187 *,-,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"E:Informatique indus., syst. embarqués informatique, automatisme, automatiqueR:Commande des robots, concept°, programmat° syst. embarqués, bio-inspirat° structures mécaniques déformables, percept°",Montpellier/Sete,
0342490X,UNIVERSITE DE MONTPELLIER,190 *,-,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"Robotique, Commande de systèmes, Perception, Capteurs",Beziers,
0353074B,UNIVERSITE DE RENNES,129 *,MCF0257,26-I-1,MCF,Non,61,63,,01/09/2024,22/02/2024,29/03/2024,Le poste est localisé à l'Académie Militaire de Saint-Cyr Coëtquidan. L'enseignement et la recherche relèveront des télécommunications et du traitement du signal axés vers les applications militaires,GUER,
0353074B,UNIVERSITE DE RENNES,130 *,MCF0123,26-I-1,MCF,Non,61,63,,01/09/2024,22/02/2024,29/03/2024,Le poste sera localisé à l'Académie Militaire de Saint-Cyr Coëtquidan. l'enseignement et la recherche relèveront des liaisons radios et de la propagation axés vers des applications militaires,GUER,
0353074B,UNIVERSITE DE RENNES,140 *,MCF0133,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"Enseignement en génie biomédical : systèmes embarqués, génie logiciel et traitement de l'information. Recherche : élaborer des modèles biomathématiques neuro-inspirés pour l'étude de signaux cérébraux",RENNES,
0381912X,INP DE GRENOBLE,4231 *,0462,26-I-1,MCF,Non,61,63,,01/09/2024,22/02/2024,29/03/2024,Electronique Numérique,GRENOBLE,
0381912X,INP DE GRENOBLE,4236 *,0639,26-I-1,MCF,Non,61,27,,01/09/2024,22/02/2024,29/03/2024,Chaines logistiques durables,GRENOBLE,
0381912X,INP DE GRENOBLE,4239 *,0643,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Conception et pilotage des ateliers du futur,GRENOBLE,
0383546Y,UNIVERSITE GRENOBLE ALPES,244,38565,26-I-1,MCF,Non,61,,,01/10/2024,22/02/2024,29/03/2024,"Automatique, traitement du signal et des images pour les systèmes physiques",Grenoble,
0422048Y,UNIV. SAINT-ETIENNE (IUT ROANNE),4445 *,0457,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Génie Industriel,ROANNE,S
0422048Y,UNIV. SAINT-ETIENNE (IUT ROANNE),4447 *,C2024,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Traitement du signal,ROANNE,S
0440100V,ECOLE CENTRALE DE NANTES,4099 *,,26-I-1,MCF,Non,61,27,,01/09/2024,22/02/2024,29/03/2024,Vérification des systèmes cyberphysiques,Nantes,
0450855K,UNIVERSITE D'ORLEANS,4600 *,MCF0426,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Systèmes embarqués ; Analyse des images ; Traitement de l'information ; Intelligence artificielle,POLYTECH,
0450855K,UNIVERSITE D'ORLEANS,4601 *,MCF0466,26-I-1,MCF,Non,61,60,,01/09/2024,22/02/2024,29/03/2024,Conception mécanique ; Mécatronique ; Modélisation ; Commande,IUT DE BOURGES,
0490769V,UNIV. ANGERS (IUT ANGERS),4538,PTMCF0095,26-I-1,MCF,Non,61,63,,01/09/2024,19/02/2024,22/03/2024,"automatisme, de la supervision et des réseaux industriels.",ANGERS,
0490970N,UNIVERSITE D'ANGERS,4526,PTMCF1275,26-I-1,MCF,Non,61,,,01/09/2024,19/02/2024,22/03/2024,"Génie informatique, automatique et traitement du signal",ANGERS,
0542493S,UNIVERSITE DE LORRAINE,1803 *,61MCF0384,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"Automatique, Génie Informatique, systèmes industriels et cyber-physiques de production",VILLER-LES-NANCY,
0542493S,UNIVERSITE DE LORRAINE,1804 *,61MCF0597,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Automatique,VANDOEUVRE LES NANCY,
0542493S,UNIVERSITE DE LORRAINE,1805 *,61MCF0926,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Traitement du signal ou des images,VANDOEUVRE LES NANCY,
0542493S,UNIVERSITE DE LORRAINE,1806 *,61MCF1140,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Réseaux informatiques,VANDOEUVRE LES NANCY,S
0542493S,UNIVERSITE DE LORRAINE,1818 *,61MCF1400,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"Automatique, Intélligence Artificielle, Industrie du Futur",SAINT DIE DES VOSGES,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4248 *,ETP_0596,26-I-1,MCF,Non,61,27,,01/09/2024,22/02/2024,29/03/2024,Systèmes embarqués et architecture des machines,Lorient,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4251 *,ETP_0145,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Génie Industriel,Lorient,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4252 *,ETP_0682,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Génie Industriel  Système de production,Lorient,
0597131F,INSA HAUTS-DE-FRANCE,13 *,911,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,,Le Mont Houy,
0597239Y,UNIVERSITE DE LILLE,233 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Automatique pour les systèmes cyber-physiques,Villeneuve d'Ascq,
0597239Y,UNIVERSITE DE LILLE,298 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Automatique,Villeneuve d'Ascq,
0601223D,UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE,4180 *,0281,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Vision et perception pour la robotique,COMPIEGNE,
0623957P,UNIVERSITE D'ARTOIS,4438 *,MCF1510,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"Les enseignements sont prévus en informatique à l'IUT de Béthune. Le thème de recherche est l'apprentissage automatique en lien avec la fusion de données, l'optimisation ou la simulation de systèmes.",Bethune,
0632084Y,UNIVERSITE CLERMONT AUVERGNE,195 *,MCF0152,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"Le (la) candidat(e) s'inscrira dans des enseignements liés au dev. Web ; des travaux de recherche liés à l'imagerie médicale et à des techniques associées (segmentation, machine learning, RA/RV).",Le Puy-En-Velay,
0640251A,UNIVERSITE DE PAU,4327,,26-I-1,MCF,Non,61,,,01/09/2024,02/02/2024,05/03/2024,Instrumentation & supervision de systèmes technologiques,Anglet,
0660437S,UNIVERSITE DE PERPIGNAN (VIA DOMITIA),4314 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Méthodes de l¿Intelligence Artificielle pour la commande et l¿observation des systèmes complexes : Applications en environnement et santé.,PERPIGNAN,S
0673021V,UNIVERSITE DE STRASBOURG,4960 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Gestion industrielle ¿ Lean 4.0,Haguenau,
0680169P,UNIV. MULHOUSE (IUT MULHOUSE),4351 *,61 MCF 0007,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Enseignement en BUT GEII. Recherche en traitement du signal par méthodes intelligentes,IUT de Mulhouse,
0681166Y,UNIVERSITE DE MULHOUSE,4359 *,61 MCF 0314,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"Enseignement en génie informatique et informatique industrielle, recherche en IA appliqué au traitement dusignal",FST,
0690192J,INSA DE LYON,4375 *,0210,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Imagerie ultrasonore computationnelle et ses applications,Villeurbanne,
0690192J,INSA DE LYON,4377 *,0239,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Automatique,Villeurbanne,
0690192J,INSA DE LYON,4384 *,0145,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Jumeaux Numériques et pilotage de systèmes de production dynamiques,Villeurbanne,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4767,2448,26-I-1,MCF,Non,61,60,,01/09/2024,21/02/2024,22/03/2024,Jumeau numérique de système,villeurbanne,
0711372F,UNIV. DIJON (IUT LE CREUSOT),4822 *,E000001128,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Imagerie non-conventionnelle pour la robotique et les systèmes embarqués,LE CREUSOT,S
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4426 *,704,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"E:Informatique industrielle : Systèmes embarqués ou Automatismes industriels.R:Traitement de l'information, aide à la décision.",ANNECY,S
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4427 *,58,26-I-1,MCF,Non,61,27,,01/09/2024,22/02/2024,29/03/2024,"E:Systèmes embarqués, objets communicants, internet des objets, réseau, apprentissage par problèmes et par projets.R:IA embarquée, apprentissage fédéré, internet des objets, edge computing.",ANNECY,S
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4300 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,ROBOTIQUE ET SYSTEMES CYBERPHYSIQUES,PARIS,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,559 *,1872,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Traitement du signal pour l'imagerie médicale,Campus Pierre et Marie Curie,
0760165S,INSA DE ROUEN,4114 *,0132,26-I-1,MCF,Non,61,27,,01/09/2024,22/02/2024,29/03/2024,"Apprentissage automatique, Apprentissage profond, Apprentissage de représentation, IA",Saint Etienne du Rouvray,
0761904G,UNIVERSITE DE ROUEN,4738 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Apprentissage machine / imagerie médicale,Martainville et Madrillet,
0762762P,UNIVERSITE DU HAVRE,4230 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Analyse et commande des systèmes dynamiques par des formalismes et méthodes de l¿automatique.,UNIVERSITE LE HAVRE NORMANDIE,S
0762762P,UNIVERSITE DU HAVRE,4233 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Maitrise des méthodes d¿aide à la décision pour la logistique et pour les systèmes d¿information.,UNIVERSITE LE HAVRE NORMANDIE,S
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4327 *,,26-I-1,MCF,Non,61,63,,01/09/2024,22/02/2024,29/03/2024,"Les besoins principaux d'enseignements portent sur l'électronique analogique  et l'informatique industrielle  en BUT 1, BUT 2 et BUT 3.",VELIZY/ GUYANCOURT,
0801344B,UNIVERSITE D'AMIENS,4696 *,,26-I-1,MCF,Non,61,27,,01/09/2024,22/02/2024,29/03/2024,INFORMATIQUE ET PERCEPTION POUR LA ROBOTIQUE,POLE SCIENTIFIQUE SAINT LEU,
0860856N,UNIVERSITE DE POITIERS,4864 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"Enseignements en electronique, automatisme, informatique industrielle, reseaux industriels, energie. Recherche en commande ou identification des systemes complexes.",Poitiers,
0911990U,UNIV. EVRY (IUT EVRY),4359 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Interaction Humain Système et réalités immersives,IUT EVRY,
0912408Y,UNIVERSITE PARIS SACLAY,312 *,61-63MCF1271,26-I-1,MCF,Non,61,63,,01/09/2024,22/02/2024,29/03/2024,Génie Electrique et Informatique Industrielle,Cachan,
0912408Y,UNIVERSITE PARIS SACLAY,316 *,61MCF1360,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Informatique d¿instrumentation ¿ Télécom et réseaux,GIF-SUR-YVETTE,
0920956P,UNIV. PARIS 10 (IUT VILLE D'AVRAY),4895 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,"Ens.: B.U.T. GEII, signal, info. indus., électricité. Rech.: statistique, signal, apprentissage.",IUT VILLE DAVRAY,
0930603A,INST. SUP. MECANIQUE PARIS,4101,,26-I-1,MCF,Non,61,60,,01/09/2024,23/02/2024,24/03/2024,"Maître de conférences : jumeau numérique de systèmes mécatroniques, complexes et critiques",Saint-Ouen,
0931238R,UNIVERSITE PARIS 13,4600 *,0189,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Réseaux informatiques,Villetaneuse,
0931827F,UNIVERSITE PARIS 8,4735 *,,26-I-1,MCF,Non,61,,,01/09/2024,22/02/2024,29/03/2024,Génie informatique,TREMBLAY-EN-FRANCE,
0952259P,CY CERGY PARIS UNIVERSITE,228 *,,26-I-2,MCF,Non,61,63,27,01/09/2024,22/02/2024,29/03/2024,Systèmes Embarqués Intelligents ¿ Smart Embedded Systems,CERGY,
0952259P,CY CERGY PARIS UNIVERSITE,229 *,,26-I-2,MCF,Non,61,27,,01/09/2024,22/02/2024,29/03/2024,FICHE DE POSTE DETAILEE EN PJ,Site de Neuville sur Oise,
0134009M,UNIVERSITE AIX-MARSEILLE,1405 *,3147,26-I-1,MCF,Non,62,60,,01/09/2024,22/02/2024,29/03/2024,"Écoulements pour des applications liées aux incendies, à l¿environnement et au confort thermique. Enseignement de Mécanique générale, des fluides et des solides et de la Thermique.",MARSEILLE CHATEAU GOMBERT,S
0141408E,UNIVERSITE DE CAEN,4648 *,,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,"Enseignement : Génie Chimique - Génie des Procédés,Conduite des procédés et des Bioprocédés. Recherche : Bioprocédés appliqués aux biopolymères",CAEN,
0310152X,INSA DE TOULOUSE,4128 *,0043,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,"Génie des Procédés, Bioréacteurs, Economie circulaire de l¿azote, phosphore et carbone,Chemical Engineering, Bioreactors, Circular economy of nitrogen, phosphorus, and carbon",TOULOUSE,
0310152X,INSA DE TOULOUSE,4129 *,0166,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,"Génie des Procédés, Economie circulaire de l¿Eau, Procédés  de séparation pour l¿Eau Chemical Engineering, Circular Economy of Water, Separation Processes for Water",TOULOUSE,
0311381H,INP DE TOULOUSE,4196 *,,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,"Energétique, génie des procédés",TOULOUSE,
0353074B,UNIVERSITE DE RENNES,101 *,MCF1455,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,Recherche sur les procédés membranaires en milieux non-aqueux (applications en chimie et biotechnologie) en phase aqueuse  (traitement de l'eau)Enseignements en génie chimique et chimie analytique,Rennes,
0381912X,INP DE GRENOBLE,4242 *,0666,26-I-1,MCF,Non,62,28,,01/09/2024,22/02/2024,29/03/2024,"Procédés, surfaces et interfaces",SAINT MARTIN D'HERES,
0383546Y,UNIVERSITE GRENOBLE ALPES,257,,26-I-1,MCF,Non,62,,,01/10/2024,22/02/2024,29/03/2024,Génie des procédés,Grenoble,
0440100V,ECOLE CENTRALE DE NANTES,4104 *,,26-I-1,MCF,Non,62,60,,01/09/2024,22/02/2024,29/03/2024,Stockage thermodynamique et conversion de l'énergie,Nantes,
0440982D,UNIV. NANTES (IUT SAINT NAZAIRE),221 *,0840,29,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,"Génie des procédés, procédés d'extraction de métabolites de microalgues.",Nantes,
0450855K,UNIVERSITE D'ORLEANS,4602 *,MCF0547,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,"Combustion, Explosion, Systèmes réactifs, Procédés, Propriétés des Matériaux Complexes",IUT DE BOURGES,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4249 *,ETP_0136,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,Thermique et énergétique,Lorient,
0561718N,UNIVERSITE DE BRETAGNE SUD (LORIENT),4250 *,ETP_0142,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,"Thermique, Énergétique",Lorient,
0640251A,UNIVERSITE DE PAU,4328,,26-I-1,MCF,Non,62,,,01/09/2024,02/02/2024,05/03/2024,Enseignements du cycle ingénieur tronc commun et spécialités(Energétique ou Génie des Procédés).Recherche: optimisation dynamique systèmes énergétiques multi-sources et multi-vecteurs.,Pau,
0673021V,UNIVERSITE DE STRASBOURG,4961 *,,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,Génie des procédés,Schiltigheim,
0673021V,UNIVERSITE DE STRASBOURG,4962 *,,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,Génie chimique,Illkirch,
0690192J,INSA DE LYON,4383 *,0196,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,Génie énergétique ¿ Transferts thermiques,Villeurbanne,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4768,2570,26-I-1,MCF,Non,62,60,,01/09/2024,21/02/2024,22/03/2024,Génie civil - Physique et Energétique du bâtiment,Villeurbanne,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4783,7013,26-I-1,MCF,Non,62,,,01/09/2024,21/02/2024,22/03/2024,"Génie des procédés, systèmes énergétiques, industrie durable",villeurbanne,
0762762P,UNIVERSITE DU HAVRE,4234 *,,26-I-1,MCF,Non,62,60,,01/09/2024,22/02/2024,29/03/2024,"Génie énergétique, systèmes thermiq./énergétiq. et transition énergétique sont au c¿ur du volet enseignement.Le volet recherche est axé sur la dynamique des fluides appliquée aux EMR (num ou expé).",UNIVERSITE LE HAVRE NORMANDIE,S
0860073M,ENS. MECANIQUE & AEROTECH. DE POITIERS,4058 *,,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,Enseignement et recherche en thermique,Chasseneuil du Poitou,
0860073M,ENS. MECANIQUE & AEROTECH. DE POITIERS,4059 *,,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,Enseignement et recherche en énergétique/combustion,Chasseneuil du Poitou,
0911990U,UNIV. EVRY (IUT EVRY),4358 *,,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,"Energétique, systèmes thermiques pour l'industrie et le bâtiment",IUT BRETIGNY SUR ORGE,
0920956P,UNIV. PARIS 10 (IUT VILLE D'AVRAY),4891 *,,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,"Thermique des Interfaces, Méthodes Inverses, Energétique en BUT MT2E et LP",VILLE D AVRAY,
0931238R,UNIVERSITE PARIS 13,4601 *,0840,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,Génie des procédés appliqué à l'élaboration et la transformation des matériaux,Saint Denis,
7200664J,UNIVERSITE DE CORTE,4126 *,,26-I-1,MCF,Non,62,,,01/09/2024,22/02/2024,29/03/2024,Energies renouvelables : développement d¿algorithmes prédictifs multi-physiques et multi-objectifs pour une chaine Hydrogène verte,Corte,
0021964Z,UNIVERSITE D'AMIENS (IUT AISNE),4708 *,,26-I-1,MCF,Non,63,60,,01/09/2024,22/02/2024,29/03/2024,GENIE ELECTRIQUE,SOISSONS CUFFIES,
0133774G,ECOLE CENTRALE DE MARSEILLE,4038 *,30,26-I-1,MCF,Non,63,,,01/09/2024,22/02/2024,29/03/2024,conception  et la fabrication de composants et/ou le développement de méthodes de métrologie dédiées aux composants,Marseille,
0134009M,UNIVERSITE AIX-MARSEILLE,1368 *,2564,26-I-1,MCF,Non,63,,,01/09/2024,22/02/2024,29/03/2024,"Ens en électronique,informatique embarquée,objets connectés,IARecherches en conception des circuits intégrés dédiés à l'Edge IA (circuits hybrides combinant mémoires résistives et technologies CMOS)",IUT,S
0134009M,UNIVERSITE AIX-MARSEILLE,1391 *,2944,26-I-1,MCF,Non,63,,,01/09/2024,22/02/2024,29/03/2024,Optoélectronique Photonique Matériaux semiconducteur,MARSEILLE,S
0141408E,UNIVERSITE DE CAEN,4654 *,,26-I-1,MCF,Non,63,,,01/09/2024,22/02/2024,29/03/2024,Génie Électrique,CHERBOURG,
0141408E,UNIVERSITE DE CAEN,4679 *,,26-I-1,MCF,Non,63,,,01/09/2024,22/02/2024,29/03/2024,"Capteurs, instrumentation, caractérisations électriques avancées, microtechnologies, oxydes fonctionnels",CAEN,
0251215K,UNIVERSITE DE BESANCON,4772 *,1143,26-I-1,MCF,Non,63,,,01/09/2024,22/02/2024,29/03/2024,Contrôle et gestion d énergie pour les systèmes électriques et/ou hydrogène,Belfort-Montbeliard,
0290346U,UNIV. DE BRETAGNE OCCIDENTALE (BREST),4524 *,6300MCF0391,26-I-1,MCF,Non,63,,,01/09/2024,22/02/2024,29/03/2024,Électrotechnique et automatisme appliqués aux sciences de l environnement,Brest,
0311381H,INP DE TOULOUSE,4194 *,,26-I-1,MCF,Non,63,61,,01/09/2024,22/02/2024,29/03/2024,Commande et Diagnostic des systèmes électriques,TOULOUSE,
0333298F,UNIVERSITE DE BORDEAUX,807 *,0504,26-I-1,MCF,Non,63,,,01/09/2024,22/02/2024,29/03/2024,"Electronique - systèmes embarqués, connectés,fiables et durables",Talence,S
