"Périmètre";"Périmètre.ID";"Périmètre.label";"Année";"Qualification.Candidats.PR";"Qualification.Candidats.PR.femmes";"Qualification.Qualifiés.PR";"Qualification.Qualifiés.PR.femmes";"Qualification.Candidats.MCF";"Qualification.Candidats.MCF.femmes";"Qualification.Qualifiés.MCF";"Qualification.Qualifiés.MCF.femmes";"Concours.Postes.PR";"Concours.Candidats.PR";"Concours.Candidats.PR.femmes";"Concours.Recrutés.PR";"Concours.Recrutés.PR.femmes";"Concours.Postes.MCF";"Concours.Candidats.MCF";"Concours.Candidats.MCF.femmes";"Concours.Recrutés.MCF";"Concours.Recrutés.MCF.femmes";"Concours.Postes.ATER";"Concours.Postes.MCMU";"Concours.Postes.PRMU";"Source";"Effectif.MCF";"Effectif.PR";"Effectif.ETU";"Effectif.EC";"Contexte.TauxEncadrement";"Contexte.EvolRéelle";"Contexte.EvolNécessaire";"kpi.MCF.TauxTension";"kpi.MCF.TauxRéussite";"kpi.MCF.SansPoste";"kpi.MCF.TauxSélection";"kpi.MCF.TauxSélection.Qualification";"kpi.MCF.TauxSélection.Concours";"kpi.MCF.TauxSélection.QualifVsConcours";"kpi.PériodeRenouvellement"
"Section";"24";"Aménagement de l'espace, urbanisme";"2017";31;0,484;16;0,625;149;52,3;75;0,533;4;24;0,417;4;0;6;125;0,56;6;0,5;NA;NA;NA;"CNU";164;99;NA;263;NA;NA;NA;20,8333333333333;0,048;119;0,0402684563758389;0,503355704697987;0,08;0,482517482517482;43,8333333333333
"Section";"25";"Mathématiques";"2017";87;0,161;82;0,159;230;18,3;203;0,153;15;140;0,121;15;0,133;25;437;0,206;24;0,167;NA;NA;NA;"CNU";823;498;NA;1321;NA;NA;NA;17,48;0,0549199084668192;413;0,104347826086957;0,882608695652174;0,118226600985222;0,868932038834951;55,0416666666667
"Section";"26";"Mathématiques appliquées et applications des mathématiques";"2017";136;0,191;111;0,207;408;29,2;290;0,307;27;132;0,182;26;0,192;31;430;0,26;30;0,367;NA;NA;NA;"CNU";1147;629;NA;1776;NA;NA;NA;13,8709677419355;0,0697674418604651;400;0,0735294117647059;0,71078431372549;0,103448275862069;0,687830687830688;59,2
"Section";"27";"Informatique";"2017";188;0,202;125;0,224;553;26,8;365;0,236;31;178;0,213;31;0,258;74;602;0,272;73;0,26;NA;NA;NA;"CNU";2403;968;NA;3371;NA;NA;NA;8,13513513513514;0,121262458471761;529;0,132007233273056;0,66003616636528;0,2;0,608333333333333;46,1780821917808
"Section";"28";"Milieux denses et matériaux";"2017";108;0,25;80;0,288;334;28,4;230;0,23;10;63;0,159;9;0,222;8;180;0,211;8;0;NA;NA;NA;"CNU";858;490;NA;1348;NA;NA;NA;22,5;0,0444444444444444;172;0,0239520958083832;0,688622754491018;0,0347826086956522;0,680981595092024;168,5
"Section";"29";"Constituants élémentaires";"2017";41;0,098;20;0,2;96;22,9;77;0,234;0;0;0;0;0;2;54;0,315;2;0,5;NA;NA;NA;"CNU";221;175;NA;396;NA;NA;NA;27;0,037037037037037;52;0,0208333333333333;0,802083333333333;0,025974025974026;0,797872340425532;198
"Section";"3";"Histoire du droit et des institutions";"2017";10;0,4;3;0,333;30;30;9;0,333;6;6;0,333;6;0,333;4;44;0,341;4;0,25;NA;NA;NA;"CNU";148;109;NA;257;NA;NA;NA;11;0,0909090909090909;40;0,133333333333333;0,3;0,444444444444444;0,192307692307692;64,25
"Section";"30";"Milieux dilués et optique";"2017";56;0,179;45;0,178;140;21,4;111;0,207;11;31;0,129;10;0,1;3;56;0,232;3;0;NA;NA;NA;"CNU";374;250;NA;624;NA;NA;NA;18,6666666666667;0,0535714285714286;53;0,0214285714285714;0,792857142857143;0,027027027027027;0,788321167883212;208
"Section";"31";"Chimie théorique, physique, analytique";"2017";79;0,43;53;0,396;211;44,1;171;0,468;12;67;0,224;11;0,182;14;190;0,432;13;0,308;NA;NA;NA;"CNU";668;326;NA;994;NA;NA;NA;13,5714285714286;0,068421052631579;177;0,0616113744075829;0,81042654028436;0,0760233918128655;0,797979797979798;76,4615384615385
"Section";"32";"Chimie organique, inorganique, industrielle";"2017";76;0,342;60;0,367;203;41,9;173;0,416;11;58;0,31;10;0,5;15;217;0,364;15;0,267;NA;NA;NA;"CNU";845;388;NA;1233;NA;NA;NA;14,4666666666667;0,0691244239631336;202;0,0738916256157636;0,852216748768473;0,0867052023121387;0,840425531914894;82,2
"Section";"33";"Chimie des matériaux";"2017";71;0,394;37;0,432;222;45,5;146;0,459;5;22;0,227;5;0,2;12;188;0,441;10;0,5;NA;NA;NA;"CNU";574;329;NA;903;NA;NA;NA;15,6666666666667;0,0531914893617021;178;0,045045045045045;0,657657657657658;0,0684931506849315;0,641509433962264;90,3
"Section";"34";"Astronomie, astrophysique";"2017";10;0,2;8;0,25;69;27,5;57;0,263;4;11;0,182;3;0;0;0;0;0;0;NA;NA;NA;"CNU";116;69;NA;185;NA;NA;NA;NA;NA;0;0;0,826086956521739;0;0,826086956521739;Inf
"Section";"35";"Structure et évolution de la Terre et des autres planètes";"2017";49;0,245;40;0,25;180;41,7;164;0,409;4;29;0,207;3;0,333;14;158;0,361;13;0,231;NA;NA;NA;"CNU";330;179;NA;509;NA;NA;NA;11,2857142857143;0,0822784810126582;145;0,0722222222222222;0,911111111111111;0,0792682926829268;0,904191616766467;39,1538461538462
"Section";"36";"Terre solide : géodynamique des enveloppes supérieures, paléobiosphère";"2017";45;0,422;39;0,462;185;37,8;156;0,333;5;14;0,357;4;0,5;4;56;0,357;4;0,25;NA;NA;NA;"CNU";268;125;NA;393;NA;NA;NA;14;0,0714285714285714;52;0,0216216216216216;0,843243243243243;0,0256410256410256;0,839779005524862;98,25
"Section";"37";"Météorologie, océanographie physique et physique de l'environnement";"2017";12;0,25;11;0,273;75;41,3;57;0,404;0;0;0;0;0;4;29;0,483;3;0,667;NA;NA;NA;"CNU";132;59;NA;191;NA;NA;NA;7,25;0,103448275862069;26;0,04;0,76;0,0526315789473684;0,75;63,6666666666667
"Section";"4";"Science politique";"2017";28;0,429;10;0,5;315;40,6;132;0,455;14;30;0,467;7;0,286;16;359;0,44;16;0,313;NA;NA;NA;"CNU";262;130;NA;392;NA;NA;NA;22,4375;0,0445682451253482;343;0,0507936507936508;0,419047619047619;0,121212121212121;0,387959866220736;24,5
"Section";"5";"Sciences économiques";"2017";112;0,393;60;0,433;290;36,6;185;0,378;40;129;0,372;33;0,485;57;461;0,447;56;0,464;NA;NA;NA;"CNU";1185;547;NA;1732;NA;NA;NA;8,08771929824561;0,121475054229935;405;0,193103448275862;0,637931034482759;0,302702702702703;0,551282051282051;30,9285714285714
"Section";"6";"Sciences de gestion";"2017";119;0,504;44;0,568;329;49,8;200;0,56;49;70;0,529;39;0,538;98;401;0,526;85;0,553;NA;NA;NA;"CNU";1627;484;NA;2111;NA;NA;NA;4,09183673469388;0,211970074812968;316;0,258358662613982;0,60790273556231;0,425;0,471311475409836;24,8352941176471
"Section";"60";"Mécanique, génie mécanique, génie civil";"2017";134;0,179;108;0,185;375;26,4;297;0,269;30;111;0,126;28;0,214;58;441;0,24;51;0,314;NA;NA;NA;"CNU";1607;784;NA;2391;NA;NA;NA;7,60344827586207;0,115646258503401;390;0,136;0,792;0,171717171717172;0,759259259259259;46,8823529411765
"Section";"61";"Génie informatique, automatique et traitement du signal";"2017";131;0,176;86;0,186;372;28,8;228;0,272;15;50;0,18;14;0,214;33;258;0,252;31;0,258;NA;NA;NA;"CNU";1206;548;NA;1754;NA;NA;NA;7,81818181818182;0,12015503875969;227;0,0833333333333333;0,612903225806452;0,135964912280702;0,577712609970675;56,5806451612903
"Section";"62";"Énergétique, génie des procédés";"2017";76;0,276;51;0,314;248;35,5;170;0,365;15;47;0,213;15;0,133;17;209;0,321;17;0,294;NA;NA;NA;"CNU";703;393;NA;1096;NA;NA;NA;12,2941176470588;0,0813397129186603;192;0,0685483870967742;0,685483870967742;0,1;0,662337662337662;64,4705882352941
"Section";"63";"Génie Électrique, Électronique, optronique et systèmes";"2017";98;0,173;82;0,159;217;24,4;170;0,218;17;60;0,167;17;0,059;23;188;0,202;22;0,182;NA;NA;NA;"CNU";1117;571;NA;1688;NA;NA;NA;8,17391304347826;0,117021276595745;166;0,101382488479263;0,783410138248848;0,129411764705882;0,758974358974359;76,7272727272727
"Section";"64";"Biochimie et biologie moléculaire";"2017";75;0,453;47;0,447;471;62;298;0,591;9;28;0,393;8;0,5;27;323;0,551;24;0,458;NA;NA;NA;"CNU";773;296;NA;1069;NA;NA;NA;11,962962962963;0,0743034055727554;299;0,0509554140127389;0,632696390658174;0,0805369127516778;0,612975391498881;44,5416666666667
"Section";"65";"Biologie cellulaire";"2017";102;0,431;85;0,482;466;60,9;334;0,584;9;23;0,478;8;0,375;11;152;0,592;11;0,545;NA;NA;NA;"CNU";752;274;NA;1026;NA;NA;NA;13,8181818181818;0,0723684210526316;141;0,0236051502145923;0,716738197424893;0,0329341317365269;0,70989010989011;93,2727272727273
"Section";"66";"Physiologie";"2017";55;0,418;43;0,488;278;60,4;188;0,574;3;10;0,2;3;0,333;11;210;0,567;11;0,364;NA;NA;NA;"CNU";544;197;NA;741;NA;NA;NA;19,0909090909091;0,0523809523809524;199;0,039568345323741;0,676258992805755;0,0585106382978723;0,662921348314607;67,3636363636364
"Section";"67";"Biologie des populations et écologie";"2017";64;0,438;48;0,396;303;60,1;204;0,598;11;39;0,308;10;0,5;12;142;0,493;12;0,5;NA;NA;NA;"CNU";499;195;NA;694;NA;NA;NA;11,8333333333333;0,0845070422535211;130;0,0396039603960396;0,673267326732673;0,0588235294117647;0,65979381443299;57,8333333333333
"Section";"68";"Biologie des organismes";"2017";34;0,5;29;0,517;249;63,9;208;0,649;4;9;0,556;4;0,75;11;137;0,555;10;0,7;NA;NA;NA;"CNU";344;153;NA;497;NA;NA;NA;12,4545454545455;0,072992700729927;127;0,0401606425702811;0,835341365461847;0,0480769230769231;0,828451882845188;49,7
"Section";"69";"Neurosciences";"2017";56;0,446;36;0,472;195;60;165;0,588;3;5;0,4;3;0,333;8;111;0,523;8;0,5;NA;NA;NA;"CNU";287;118;NA;405;NA;NA;NA;13,875;0,0720720720720721;103;0,041025641025641;0,846153846153846;0,0484848484848485;0,839572192513369;50,625
"Section";"7";"Sciences du langage : linguistique et phonétique générales";"2017";48;0,521;36;0,528;315;70,8;200;0,685;15;71;0,535;13;0,692;20;324;0,691;16;0,75;NA;NA;NA;"CNU";531;240;NA;771;NA;NA;NA;16,2;0,0493827160493827;308;0,0507936507936508;0,634920634920635;0,08;0,615384615384615;48,1875
"Section";"70";"Sciences de l'éducation";"2017";55;0,473;25;0,56;271;61,6;130;0,654;16;37;0,486;14;0,5;42;482;0,616;40;0,65;NA;NA;NA;"CNU";504;173;NA;677;NA;NA;NA;11,4761904761905;0,0829875518672199;442;0,14760147601476;0,47970479704797;0,307692307692308;0,38961038961039;16,925
"Section";"71";"Sciences de l'information et de la communication";"2017";30;0,533;11;0,273;223;57;67;0,612;16;30;0,433;14;0,643;43;353;0,578;40;0,55;NA;NA;NA;"CNU";613;170;NA;783;NA;NA;NA;8,2093023255814;0,113314447592068;313;0,179372197309417;0,300448430493274;0,597014925373134;0,147540983606557;19,575
"Section";"72";"Épistémologie, histoire des sciences et des techniques";"2017";30;0,3;22;0,227;104;35,6;86;0,337;2;16;0,25;2;0,5;2;75;0,453;2;0,5;NA;NA;NA;"CNU";66;22;NA;88;NA;NA;NA;37,5;0,0266666666666667;73;0,0192307692307692;0,826923076923077;0,0232558139534884;0,823529411764706;44
"Section";"73";"Cultures et langues régionales";"2017";3;0,333;2;0,5;24;45,8;20;0,45;0;0;0;0;0;4;15;0,533;4;0,75;NA;NA;NA;"CNU";34;22;NA;56;NA;NA;NA;3,75;0,266666666666667;11;0,166666666666667;0,833333333333333;0,2;0,8;14
"Section";"74";"Sciences et techniques des activités physiques et sportives";"2017";37;0,27;18;0,278;122;32,8;66;0,258;8;28;0,143;7;0,286;29;217;0,341;27;0,333;NA;NA;NA;"CNU";642;166;NA;808;NA;NA;NA;7,48275862068965;0,124423963133641;190;0,221311475409836;0,540983606557377;0,409090909090909;0,410526315789474;29,9259259259259
"Section";"76";"Théologie catholique";"2017";4;0;4;0;25;32;15;0,467;0;0;NA;0;NA;2;8;0,625;1;0;NA;NA;NA;"CNU";17;13;NA;30;NA;NA;NA;4;0,125;7;0,04;0,6;0,0666666666666667;0,583333333333333;30
"Section";"77";"Théologie protestante";"2017";0;0;0;0;9;22,2;4;0,25;1;2;0;1;0;1;7;0,429;1;0;NA;NA;NA;"CNU";4;14;NA;18;NA;NA;NA;7;0,142857142857143;6;0,111111111111111;0,444444444444444;0,25;0,375;18
"Section";"8";"Langues et littératures anciennes";"2017";13;0,615;12;0,583;63;63,5;49;0,653;6;23;0,696;6;0,5;5;78;0,667;5;0,2;NA;NA;NA;"CNU";189;102;NA;291;NA;NA;NA;15,6;0,0641025641025641;73;0,0793650793650794;0,777777777777778;0,102040816326531;0,758620689655172;58,2
"Section";"85";"Sciences physico-chimiques et ingénierie appliquée à la santé";"2017";7;0,571;5;0,4;89;52,8;64;0,5;3;4;0,25;3;0;9;75;0,533;9;0,556;NA;NA;NA;"CNU";323;110;NA;433;NA;NA;NA;8,33333333333333;0,12;66;0,101123595505618;0,719101123595506;0,140625;0,6875;48,1111111111111
"Section";"86";"Sciences du médicament et des autres produits de santé";"2017";9;0,667;5;0,6;134;56,7;81;0,556;5;16;0,313;4;0;15;138;0,442;14;0,5;NA;NA;NA;"CNU";389;180;NA;569;NA;NA;NA;9,2;0,101449275362319;124;0,104477611940299;0,604477611940298;0,172839506172839;0,558333333333333;40,6428571428571
"Section";"87";"Sciences biologiques, fondamentales et cliniques";"2017";3;0,667;1;1;158;63,3;113;0,611;1;1;1;1;1;8;88;0,545;8;0,5;NA;NA;NA;"CNU";300;95;NA;395;NA;NA;NA;11;0,0909090909090909;80;0,0506329113924051;0,715189873417722;0,0707964601769911;0,7;49,375
"Section";"9";"Langue et littérature françaises";"2017";34;0,5;25;0,48;235;71,5;124;0,742;19;72;0,472;17;0,412;29;442;0,686;27;0,63;NA;NA;NA;"CNU";603;320;NA;923;NA;NA;NA;15,2413793103448;0,0610859728506787;415;0,114893617021277;0,527659574468085;0,217741935483871;0,466346153846154;34,1851851851852
"Section";"1";"Droit privé et sciences criminelles";"2018";52;0,5;6;0,333;223;51,1;55;0,527;25;38;0,553;21;0,619;66;204;0,549;64;0,609;NA;NA;NA;"CNU";1212;605;NA;1817;NA;NA;NA;3,09090909090909;0,313725490196078;140;0,286995515695067;0,246636771300448;1,16363636363636;-0,0566037735849057;28,390625
"Section";"10";"Littératures comparées";"2018";25;0,68;14;0,857;155;62,6;70;0,643;1;18;0,778;1;0;7;150;0,713;6;1;NA;NA;NA;"CNU";127;84;NA;211;NA;NA;NA;21,4285714285714;0,04;144;0,0387096774193548;0,451612903225806;0,0857142857142857;0,429530201342282;35,1666666666667
"Section";"11";"Langues et littératures anglaises et anglo-saxonnes";"2018";38;0,684;35;0,743;160;63,8;124;0,645;23;59;0,78;21;0,857;52;323;0,675;44;0,659;NA;NA;NA;"CNU";1248;382;NA;1630;NA;NA;NA;6,21153846153846;0,136222910216718;279;0,275;0,775;0,354838709677419;0,689655172413793;37,0454545454545
"Section";"12";"Langues et littératures germaniques et scandinaves";"2018";15;0,533;14;0,571;55;70,9;45;0,733;4;9;0,444;4;0,75;11;76;0,697;10;0,9;NA;NA;NA;"CNU";286;92;NA;378;NA;NA;NA;6,90909090909091;0,131578947368421;66;0,181818181818182;0,818181818181818;0,222222222222222;0,777777777777778;37,8
"Section";"13";"Langues et littératures slaves";"2018";9;0,556;7;0,714;46;73,9;29;0,759;3;11;0,636;3;0,333;6;85;0,776;6;0,5;NA;NA;NA;"CNU";93;33;NA;126;NA;NA;NA;14,1666666666667;0,0705882352941176;79;0,130434782608696;0,630434782608696;0,206896551724138;0,575;21
"Section";"14";"Langues et littératures romanes : espagnol, italien, portugais, autres langues romanes";"2018";30;0,7;26;0,731;212;66,5;137;0,657;12;45;0,578;10;0,6;27;269;0,595;25;0,56;NA;NA;NA;"CNU";727;232;NA;959;NA;NA;NA;9,96296296296296;0,0929368029739777;244;0,117924528301887;0,64622641509434;0,182481751824818;0,598930481283422;38,36
"Section";"15";"Langues et littératures arabes, chinoises, japonaises, hébraïques, d'autres domaines linguistiques";"2018";18;0,389;16;0,438;163;53,4;104;0,538;3;4;0,5;3;0,333;22;181;0,569;22;0,591;NA;NA;NA;"CNU";305;110;NA;415;NA;NA;NA;8,22727272727273;0,121546961325967;159;0,134969325153374;0,638036809815951;0,211538461538462;0,581560283687943;18,8636363636364
